"CountryName","SurveyId","FP_DISR_W_PRG","CharacteristicCategory","CharacteristicLabel","FP_DISR_W_DES","FP_DISR_W_FRT","FP_DISR_W_SID","FP_DISR_W_WME","FP_DISR_W_MET","FP_DISR_W_OTH","FP_DISR_W_ANY","FP_DISR_W_SWH","FP_DISR_W_NUM"
"Turkey","TR2003DHS",5.7,"Contraceptive method","Condom",9.9,0.8,0.2,7.1,6.2,14.9,44.9,26.2,1333
"Turkey","TR2003DHS",18.6,"Contraceptive method","Lactational amenorrhea",1.9,2.1,0,19.2,0,33.7,75.5,43.6,401
"Turkey","TR2003DHS",9.3,"Contraceptive method","Other modern methods",0,5.2,5.4,5.2,9.9,13.4,48.5,28.1,79
"Turkey","TR2003DHS",19.7,"Contraceptive method","Periodic abstinence",14.2,0,1.6,13.2,0,5.5,54.3,15.3,144
"Turkey","TR2003DHS",13.1,"Contraceptive method","Withdrawal",9.1,2,0.5,11.5,0.1,4.7,41.1,15.1,3060
"Turkey","TR2003DHS",16.5,"Contraceptive method","Other traditional methods",3.7,0,0,15.4,0,6.3,41.8,18.5,38
"Turkey","TR2008DHS",7,"Total","Total",7.9,1.6,6.7,5.1,1.7,5.4,35.3,15.3,6196
"Turkey","TR2008DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,281
"Turkey","TR2008DHS",4.4,"Contraceptive method","Pill",9.5,3.8,23,2.6,2.1,4.9,50.2,26.2,876
"Turkey","TR2008DHS",1.7,"Contraceptive method","IUD",0.9,0.6,8.7,0.1,0,1.5,13.4,7.9,941
"Turkey","TR2008DHS",3.2,"Contraceptive method","Injectables",4.2,1.9,44.6,2.7,2,12.2,70.9,51.5,189
"Turkey","TR2008DHS",5.1,"Contraceptive method","Condom",10.8,1.3,1.5,5.6,4.2,8.7,37.1,16.5,1388
"Turkey","TR2008DHS",13.3,"Contraceptive method","Other modern methods",0,0,21,1.9,10.6,12.1,58.9,38.4,37
"Turkey","TR2008DHS",11.4,"Contraceptive method","Withdrawal",9.8,1.5,0.7,8.4,0.8,4.8,37.5,11.9,2361
"Turkey","TR2008DHS",13.2,"Contraceptive method","Other traditional methods",4.4,2.6,0,20.6,0,19.6,60.5,33.1,121
"Turkey","TR2013DHS",5.9,"Total","Total",8.9,1.7,5.3,5.3,1.4,3.4,31.8,12.9,5597
"Turkey","TR2013DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,272
"Turkey","TR2013DHS",4.7,"Contraceptive method","Pill",10.1,4,21,2.1,3.4,2.4,47.5,22.8,638
"Turkey","TR2013DHS",0.8,"Contraceptive method","IUD",1.1,0.2,7.3,0,0.1,1.3,10.8,6.5,792
"Turkey","TR2013DHS",6.7,"Contraceptive method","Injectables",6.8,1.8,40,3.2,2.7,4.9,66.1,41.9,204
"Turkey","TR2013DHS",4.5,"Contraceptive method","Condom",10.7,2.2,1,5.8,3.3,5.2,32.7,13.5,1503
"Turkey","TR2013DHS",9.4,"Contraceptive method","Withdrawal",11.6,1.2,0.2,8.5,0.1,3.2,34,10.3,2108
"Turkey","TR2013DHS",16.6,"Contraceptive method","Other traditional methods",3.5,1.9,0,26.2,0,8.1,56.3,31.9,71
"Tanzania","TZ2004DHS",3.9,"Total","Total",8.4,2.5,11.6,3.5,3.4,4.5,37.8,9.4,4883
"Tanzania","TZ2004DHS",3.9,"Contraceptive method","Pill",8.7,1.9,17.8,1.9,3.6,2.7,40.5,9.5,1276
"Tanzania","TZ2004DHS",0.9,"Contraceptive method","Injectables",5.5,2,20.9,0.8,3.4,2.9,36.5,8,1468
"Tanzania","TZ2004DHS",1.8,"Contraceptive method","Condom",10.5,5.2,2.5,6.9,5.1,12.9,45,12.4,658
"Tanzania","TZ2004DHS",0,"Contraceptive method","Other modern methods",0,0,0,0,0,0,0,0,277
"Tanzania","TZ2004DHS",5.8,"Contraceptive method","Periodic abstinence",8.2,3.6,0,7,4.2,2,30.9,9.4,368
"Tanzania","TZ2004DHS",10.6,"Contraceptive method","Withdrawal",13.9,1.8,0.2,7.8,2.2,4.2,40.6,10.4,605
"Tanzania","TZ2004DHS",10.7,"Contraceptive method","Other traditional methods",11.1,2.6,0,4.4,0.9,7.4,37,8.3,231
"Tanzania","TZ2015DHS",2.5,"Total","Total",5.1,2.2,9.8,3.3,1.3,1.9,26.1,6.4,6825
"Tanzania","TZ2015DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,169
"Tanzania","TZ2015DHS",3,"Contraceptive method","Pill",6.7,3.1,15.2,2.6,1.6,1.7,34,7.8,1096
"Tanzania","TZ2015DHS",0.6,"Contraceptive method","Injectables",6.6,2.2,16.1,1.9,2.2,2.3,32,5.5,2529
"Tanzania","TZ2015DHS",0.6,"Contraceptive method","Implants",2,0.3,6.4,0.1,0,0.2,9.6,1.7,999
"Tanzania","TZ2015DHS",1.5,"Contraceptive method","Condom",5.5,6.2,1.5,7.4,1.4,4.5,27.9,11.4,660
"Tanzania","TZ2015DHS",25.8,"Contraceptive method","Other modern methods",0,0,0,0,0,0,25.8,0,273
"Tanzania","TZ2015DHS",8,"Contraceptive method","Periodic abstinence",5.4,0.6,0.2,3.1,0.7,1.3,19.5,4.4,661
"Tanzania","TZ2015DHS",10.1,"Contraceptive method","Withdrawal",2.1,1.5,0.2,17.6,0.6,0.1,32.1,17.8,348
"Tanzania","TZ2015DHS",11.4,"Contraceptive method","Other traditional methods",0,1.3,2.1,0.8,0,3,18.7,1.9,89
"Ukraine","UA2007DHS",4.1,"Total","Total",2.6,3.6,1.7,3.7,2.1,5.3,23.1,10.7,3964
"Ukraine","UA2007DHS",2.4,"Contraceptive method","Pill",0.9,2.7,14.3,0.2,2.6,2.2,25.3,15,372
"Ukraine","UA2007DHS",0.5,"Contraceptive method","IUD",0,0.1,0.3,0,0.4,0.1,1.4,0.8,579
"Ukraine","UA2007DHS",3,"Contraceptive method","Condom",3.5,5.7,0.2,2.4,2.5,5.5,22.8,8.3,1717
"Ukraine","UA2007DHS",3.1,"Contraceptive method","Other modern methods",0,0,0,1.1,13.4,6.4,23.9,14.4,96
"Ukraine","UA2007DHS",8.4,"Contraceptive method","Periodic abstinence",4.3,3.6,0.4,9.3,1.2,2.5,29.8,14.2,386
"Ukraine","UA2007DHS",8.1,"Contraceptive method","Withdrawal",2.8,3,1.4,8.8,1.2,10.3,35.7,18.3,743
"Ukraine","UA2007DHS",2.3,"Contraceptive method","Other traditional methods",2,0,2.2,4.8,1.2,15.7,28.2,22.9,70
"Uganda","UG2011DHS",6.3,"Total","Total",7.5,4.3,15.8,1.4,2.6,4.7,42.6,5.2,3756
"Uganda","UG2011DHS",9.4,"Contraceptive method","Pill",6.2,4.4,21.7,2.1,5.9,4.4,54,12.5,534
"Uganda","UG2011DHS",3.5,"Contraceptive method","Injectables",8.9,2.5,23.3,1.1,2.1,5,46.5,4.3,1928
"Uganda","UG2011DHS",0.8,"Contraceptive method","Implants",2,0,8,0,1.3,0,12,1.9,183
"Uganda","UG2011DHS",3.9,"Contraceptive method","Condom",4.8,17.4,0.7,0.9,4.7,8.4,40.9,4.2,447
"Uganda","UG2011DHS",8.4,"Contraceptive method","Other modern methods",18.1,0.4,0.5,0,1.9,1.6,30.9,0,223
"Uganda","UG2011DHS",9.8,"Contraceptive method","Periodic abstinence",7.1,2.2,0.4,1.9,0.3,2.3,23.9,1.9,150
"Uganda","UG2011DHS",22,"Contraceptive method","Withdrawal",10.8,1.5,0,4.1,0.9,4.5,43.7,6,249
"Uganda","UG2011DHS",51.4,"Contraceptive method","Other traditional methods",6.7,4.2,0,3.4,0,3.6,69.3,4.1,43
"Uganda","UG2016DHS",3.4,"Total","Total",8.8,5.1,18.1,2.7,2.2,4.7,45,5,10475
"Uganda","UG2016DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,205
"Uganda","UG2016DHS",6.2,"Contraceptive method","Pill",10.7,10,27.5,3.5,5.5,3.9,67.3,9.4,822
"Uganda","UG2016DHS",0.2,"Contraceptive method","IUD",7.6,0,13.8,0.7,3.3,2.4,27.9,5.2,328
"Uganda","UG2016DHS",1.5,"Contraceptive method","Injectables",10.5,4.8,26,1.6,2.1,5.2,51.8,3.8,5317
"Uganda","UG2016DHS",1,"Contraceptive method","Implants",2.2,1.6,13.6,0.4,0.1,1.6,20.5,3,1370
"Uganda","UG2016DHS",2.7,"Contraceptive method","Condom",10.1,12.6,2.2,3.4,5.3,9.7,45.9,4.7,913
"Uganda","UG2016DHS",4.7,"Contraceptive method","Lactational amenorrhea",3.8,2.2,0.9,16.9,0.9,5.9,35.4,15.5,311
"Uganda","UG2016DHS",7.3,"Contraceptive method","Other modern methods",4.8,22.7,0,0,18.1,0,52.9,6.1,151
"Uganda","UG2016DHS",15.2,"Contraceptive method","Periodic abstinence",12,5,0,2.6,1,3.3,39,2.7,328
"Uganda","UG2016DHS",15.2,"Contraceptive method","Withdrawal",8.3,3.6,0.2,7.6,1,4.4,40.4,8.5,655
"Uganda","UG2016DHS",19.4,"Contraceptive method","Other traditional methods",3.6,0,7.7,7.8,0,5.3,43.8,9.2,76
"Vietnam","VN1997DHS",5.2,"Total","Total",2.4,0.1,4.3,2.8,1.2,1.6,17.6,6.7,3599
"Vietnam","VN1997DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,229
"Vietnam","VN1997DHS",7.9,"Contraceptive method","Pill",3.7,0.3,10.2,2.3,3,5.9,33.2,10.4,328
"Vietnam","VN1997DHS",1.4,"Contraceptive method","IUD",0.8,0,7.2,0.1,0,0.8,10.3,4.4,1558
"Vietnam","VN1997DHS",11.1,"Contraceptive method","Condom",6,0.5,1.3,3,7.3,2.7,32,11.7,391
"Vietnam","VN1997DHS",12.4,"Contraceptive method","Periodic abstinence",6.7,0,0.2,7.8,0,1.9,28.9,9.4,360
"Vietnam","VN1997DHS",7.7,"Contraceptive method","Withdrawal",1.7,0,0.1,7.4,0.6,1,18.6,8.2,678
"Vietnam","VN2002DHS",7.5,"Total","Total",4.1,1,5.3,4.3,1.5,1.1,24.8,10.3,3761
"Vietnam","VN2002DHS",6,"Contraceptive method","Pill",6.9,2.6,13.8,2.6,2.3,2,36.1,17,511
"Vietnam","VN2002DHS",2,"Contraceptive method","IUD",1.2,0.4,8.2,0,0.3,0.4,12.5,6.1,1340
"Vietnam","VN2002DHS",8.3,"Contraceptive method","Condom",9.7,2,3.4,4.5,7.1,3,37.8,16.2,424
"Vietnam","VN2002DHS",15.1,"Contraceptive method","Periodic abstinence",6,0,0.3,9.9,0.4,0.7,32.4,11,447
"Vietnam","VN2002DHS",13.6,"Contraceptive method","Withdrawal",4.1,1.1,0,9.4,0.9,0.8,29.9,10.6,895
"Yemen","YE2013DHS",7.2,"Total","Total",4.8,5.9,11.4,6.1,2.6,5,43,12.7,12167
"Yemen","YE2013DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,163
"Yemen","YE2013DHS",5.1,"Contraceptive method","Pill",6.5,10.6,16.9,2,2.5,4.1,47.6,8.7,4887
"Yemen","YE2013DHS",1.3,"Contraceptive method","IUD",2,1.6,10.8,0.7,1.1,1,18.5,8.1,1209
"Yemen","YE2013DHS",1.5,"Contraceptive method","Injectables",3.8,6.2,24.3,1.5,4.7,6.3,48.5,13.9,1424
"Yemen","YE2013DHS",1.4,"Contraceptive method","Implants",2.3,1,15.1,0,6.4,0.2,26.5,9.4,179
"Yemen","YE2013DHS",7.9,"Contraceptive method","Condom",6.8,5.1,6.5,5.4,5.3,11.1,48.2,20.3,156
"Yemen","YE2013DHS",13.5,"Contraceptive method","Lactational amenorrhea",3.6,1.3,1.4,17.9,2.7,7.6,48,21.8,2921
"Yemen","YE2013DHS",17.5,"Contraceptive method","Other modern methods",4.9,17.3,6.4,9.9,1.3,2.7,60.1,19,39
"Yemen","YE2013DHS",15.5,"Contraceptive method","Periodic abstinence",5.6,1.7,0,4.8,2,3.1,32.7,7.9,456
"Yemen","YE2013DHS",12.3,"Contraceptive method","Withdrawal",5,4.5,0.3,7.1,1,7.5,37.6,12.1,716
"South Africa","ZA2016DHS",3,"Total","Total",4.6,2.6,8.5,2.8,2.9,4.4,28.8,4.1,4521
"South Africa","ZA2016DHS",4,"Contraceptive method","Pill",3.8,2.6,11.1,3.3,3.2,5.1,33.2,3.8,507
"South Africa","ZA2016DHS",2.5,"Contraceptive method","Injectables",3.9,2.6,12.2,1.6,3.2,3.8,29.7,4.1,2158
"South Africa","ZA2016DHS",0,"Contraceptive method","Implants",0.5,0,10.9,0.4,0.6,0,12.5,1.5,341
"South Africa","ZA2016DHS",4.4,"Contraceptive method","Condom",6.9,3.3,2,5.6,2.6,7.7,32.5,5.8,1178
"South Africa","ZA2016DHS",0,"Contraceptive method","Other modern methods",0,0,0,32,0,0,32,32,313
"Zambia","ZM2013DHS",3.1,"Total","Total",5.4,1.2,7.3,3.7,1.8,6.1,28.6,7.3,9910
"Zambia","ZM2013DHS",3.9,"Contraceptive method","Pill",7.5,1.2,10.2,2.8,2.6,4.3,32.6,7.3,2865
"Zambia","ZM2013DHS",3.4,"Contraceptive method","IUD",0,0,6.5,1.2,0,0.7,11.8,4.8,175
"Zambia","ZM2013DHS",1.8,"Contraceptive method","Injectables",5.9,1.4,10.9,0.8,2,4,26.7,4.1,3666
"Zambia","ZM2013DHS",0.1,"Contraceptive method","Implants",0.4,0,3.3,0,0,0.5,4.2,1,760
"Zambia","ZM2013DHS",1.4,"Contraceptive method","Condom",4.8,2.6,0.2,8.8,1.6,10.4,29.8,12.6,896
"Zambia","ZM2013DHS",1.8,"Contraceptive method","Lactational amenorrhea",0.4,0,0,21.5,1.6,44.8,70.1,28.5,392
"Zambia","ZM2013DHS",2.6,"Contraceptive method","Other modern methods",0,0,3.4,0,0,0,5.9,3.4,134
"Zambia","ZM2013DHS",7.8,"Contraceptive method","Withdrawal",5.6,0.7,0,9.2,0.6,5.8,29.8,12.1,797
"Zambia","ZM2013DHS",10.4,"Contraceptive method","Other traditional methods",6.2,0,1.2,4.3,0.4,3.7,26.2,4.3,226
"Zambia","ZM2018DHS",1.8,"Total","Total",6.7,3.5,12.5,4.6,2.9,3.6,35.5,7.1,8565
"Zambia","ZM2018DHS",3.1,"Contraceptive method","Pill",9,5.5,19.2,4.1,5.3,5.2,51.3,11.1,1594
"Zambia","ZM2018DHS",1.4,"Contraceptive method","Injectables",7.6,2.8,15.2,1.5,2.2,3.4,34,3.8,4327
"Zambia","ZM2018DHS",0.3,"Contraceptive method","Implants",1.7,0.7,7,0.8,0.1,1,11.6,2.2,1144
"Zambia","ZM2018DHS",0.6,"Contraceptive method","Condom",4.6,9.5,1.4,17.2,5.3,6.5,45.2,16.7,699
"Zambia","ZM2018DHS",2.2,"Contraceptive method","Lactational amenorrhea",3.5,2.4,0,38,0.5,3.8,50.4,28.2,144
"Zambia","ZM2018DHS",8,"Contraceptive method","Withdrawal",8.1,2.1,0,20.1,2.9,1.9,43.1,19,365
"Zambia","ZM2018DHS",5.9,"Contraceptive method","Other traditional methods",13.6,0,5.9,7.1,8.8,4.9,46.3,15.3,62
"Zimbabwe","ZW1994DHS",3.3,"Total","Total",4.8,1.9,3.6,1.4,1.4,3.1,19.5,4.2,3719
"Zimbabwe","ZW1994DHS",2.1,"Contraceptive method","Pill",3.7,1.3,4.4,0.4,1.2,2,15.1,2.2,2584
"Zimbabwe","ZW1994DHS",1.4,"Contraceptive method","Injectables",3,1.8,5.3,0,2,2.1,15.6,6.9,135
"Zimbabwe","ZW1994DHS",4.2,"Contraceptive method","Condom",12.5,8.9,1.8,5.3,3.9,7.7,44.2,11.5,318
"Zimbabwe","ZW1994DHS",0,"Contraceptive method","Other modern methods",0,0,66.7,0,33.3,0,100,100,126
"Zimbabwe","ZW1994DHS",9.5,"Contraceptive method","Withdrawal",5.9,0.8,0,5.8,1.7,5.8,29.5,10.3,364
"Zimbabwe","ZW1994DHS",6.1,"Contraceptive method","Other traditional methods",10.5,0.6,0.7,3.9,0.8,4.4,26.9,5.3,192
"Zimbabwe","ZW1999DHS",1.8,"Total","Total",3.8,1.9,5.1,1.4,2.6,3.6,20.2,5.9,3591
"Zimbabwe","ZW1999DHS",1.8,"Contraceptive method","Pill",3.5,1.3,4.2,1,2.3,2.3,16.3,4,2284
"Zimbabwe","ZW1999DHS",1.1,"Contraceptive method","Injectables",3.2,2.2,12.8,0.2,3.7,3,26.2,9.4,637
"Zimbabwe","ZW1999DHS",4.2,"Contraceptive method","Condom",6.7,7.9,1.2,3.8,7.1,12.5,43.3,9.7,237
"Zimbabwe","ZW1999DHS",1.6,"Contraceptive method","Withdrawal",9.5,0.3,0,2.4,0.3,7.5,21.6,7.4,168
"Zimbabwe","ZW1999DHS",4.1,"Contraceptive method","Other traditional methods",8,3.6,0,0,0,0,15.7,0,63
"Zimbabwe","ZW2005DHS",2.2,"Total","Total",4.4,3.5,3.8,1.1,2.4,2.9,20.3,4.5,5668
"Zimbabwe","ZW2005DHS",2.2,"Contraceptive method","Pill",4.2,2.5,2.7,0.7,1.9,1.5,15.7,2.8,3838
"Zimbabwe","ZW2005DHS",1.5,"Contraceptive method","Injectables",3.5,1.9,10.9,0.6,3.6,2.2,24.3,7.9,934
"Zimbabwe","ZW2005DHS",3.6,"Contraceptive method","Condom",10.1,18.1,1.3,5.1,3.7,11.9,53.7,9.4,426
"Zimbabwe","ZW2005DHS",0,"Contraceptive method","Other modern methods",0,0.4,0,0,0,0.5,0.9,0.5,274
"Zimbabwe","ZW2005DHS",6,"Contraceptive method","Withdrawal",4.9,2.3,0.9,1.7,4.3,10.2,30.3,5.7,136
"Zimbabwe","ZW2005DHS",2.2,"Contraceptive method","Other traditional methods",0,4.9,0,5.5,0,7.1,19.6,5.5,60
"Zimbabwe","ZW2010DHS",2.3,"Total","Total",5.5,2.9,5.9,2.2,2.2,2.7,23.8,5.9,5679
"Zimbabwe","ZW2010DHS",2.6,"Contraceptive method","Pill",5.2,2.6,4.7,1.3,2,2.3,20.7,3.7,3843
"Zimbabwe","ZW2010DHS",1.4,"Contraceptive method","Injectables",7.5,1.3,15.3,2.2,3.3,1.7,32.8,10.3,883
"Zimbabwe","ZW2010DHS",0.3,"Contraceptive method","Implants",0.5,0.8,5.3,0,0,0.8,7.7,4.5,184
"Zimbabwe","ZW2010DHS",1.8,"Contraceptive method","Condom",6.4,9.1,1.4,7.9,3.4,6.9,37,12.5,527
"Zimbabwe","ZW2010DHS",0,"Contraceptive method","Other modern methods",0,0,0,0,0,0,0,0,97
"Zimbabwe","ZW2010DHS",0,"Contraceptive method","Other traditional methods",0.3,0,0,0,7.8,8.7,16.7,7.8,146
"Zimbabwe","ZW2015DHS",2.3,"Total","Total",5.1,2.3,6,3.2,1.9,1.3,22,6.7,7446
"Zimbabwe","ZW2015DHS",2.7,"Contraceptive method","Pill",5.6,1.8,4.9,3,1.8,0.7,20.5,5.3,4477
"Zimbabwe","ZW2015DHS",1.2,"Contraceptive method","Injectables",4.7,2,15.6,1.9,3,1.6,30,12.3,1182
"Zimbabwe","ZW2015DHS",0.6,"Contraceptive method","Implants",0.5,0,4.5,0.2,0,0.5,6.1,1.7,898
"Zimbabwe","ZW2015DHS",2.3,"Contraceptive method","Condom",8.7,9.3,0.7,8.9,2.6,6,38.4,11.3,600
"Zimbabwe","ZW2015DHS",0,"Contraceptive method","Other traditional methods",0,0,0,0,0,0,0,0,128
"Bangladesh","BD1997DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,156
"Bangladesh","BD2000DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,169
"Bangladesh","BD2004DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,312
"Bangladesh","BD2011DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,123
"Bangladesh","BD2014DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,221
"Ethiopia","ET2005DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,60
"Ethiopia","ET2016DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,151
"Ethiopia","ET2016DHS",NA,"Contraceptive method","Other traditional methods",NA,NA,NA,NA,NA,NA,NA,NA,122
"Indonesia","ID2007DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,52
"Indonesia","ID2012DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,77
"Indonesia","ID2017DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,144
"Jordan","JO2009DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,141
"Jordan","JO2012DHS",NA,"Contraceptive method","Lactational amenorrhea",NA,NA,NA,NA,NA,NA,NA,NA,1837
"Kenya","KE2003DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,273
"Cambodia","KH2010DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,56
"Comoros","KM2012DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,232
"Mali","ML2012DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,114
"Mali","ML2018DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,218
"Maldives","MV2009DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,132
"Malawi","MW2004DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,61
"Nepal","NP2016DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,177
"Peru","PE2007DHS",NA,"Contraceptive method","Lactational amenorrhea",NA,NA,NA,NA,NA,NA,NA,NA,489
"Peru","PE2007DHS",NA,"Contraceptive method","Emergency contraception",NA,NA,NA,NA,NA,NA,NA,NA,267
"Peru","PE2010DHS",NA,"Contraceptive method","Lactational amenorrhea",NA,NA,NA,NA,NA,NA,NA,NA,255
"Peru","PE2011DHS",NA,"Contraceptive method","Lactational amenorrhea",NA,NA,NA,NA,NA,NA,NA,NA,196
"Pakistan","PK2017DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,125
"Rwanda","RW2015DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,325
"Sierra Leone","SL2019DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,258
"Senegal","SN2014DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,198
"Senegal","SN2019DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,238
"Timor-Leste","TL2016DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,137
"Vietnam","VN1997DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,42
"Vietnam","VN2002DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,143
"South Africa","ZA2016DHS",NA,"Contraceptive method","Other traditional methods",NA,NA,NA,NA,NA,NA,NA,NA,24
"Zambia","ZM2018DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,229
"Zimbabwe","ZW1999DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,203
"Zimbabwe","ZW2015DHS",NA,"Contraceptive method","Other modern methods",NA,NA,NA,NA,NA,NA,NA,NA,161
