"country","surveyid","xprg","group","grouplabel","xdes","xfrt","xsid","xwme","xmet","xoth","xany","xswh","denom","order","zzmodern","zztraditional","year","type","maxyear","nummethods","nummodern","numtraditional","Discontinuation","DiscontinuationNotInNeed","DiscontinuationFailure","DiscontinuationInNeed","MaleSterilization","FemaleSterilization","IUD","Implants","Injectables","Pill","Condom","FemaleCondom","LAM","EC","OtherModern","Rhythm","Withdrawal","OtherTraditional","continue","ifMaleSterilization","ifFemaleSterilization","ifIUD","ifImplants","ifInjectables","ifPill","ifCondom","ifFemaleCondom","ifLAM","ifEC","ifOtherModern","ifRhythm","ifWithdrawal","ifOtherTraditional","test","confirm"
"Philippines","PH2003DHS",1.3,"Contraceptive method","Injectables",4.3,1.4,29.4,2,7.1,7.3,52.8,27.6,659,5,1,0,2003,"DHS",2003,9,6,3,166.1,37.6,8.6,119.9,0,22.7,22.7,0,311,22.7,22.7,0,0,0,22.7,22.7,22.7,22.7,311,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,659,0
"Philippines","PH2003DHS",7.7,"Contraceptive method","Condom",4,3.2,11.2,4.9,20.8,6.2,58.1,26.1,361,7,1,0,2003,"DHS",2003,9,6,3,115.5,26,27.8,61.7,0,11.8,11.8,0,11.8,11.8,151.3,0,0,0,11.8,11.8,11.8,11.8,151.3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,361,0
"Philippines","PH2003DHS",30.4,"Contraceptive method","Other modern methods",5.1,0,0,0.7,6,0,42.2,6,131,11,1,0,2003,"DHS",2003,9,6,3,47.4,6.7,39.8,0.9,0,1,1,0,1,1,1,0,0,0,75.7,1,1,1,75.7,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,131,0
"Philippines","PH2003DHS",12.5,"Contraceptive method","Periodic abstinence",4.4,1.9,1.7,4.2,1.5,5.6,31.8,7.8,822,12,0,1,2003,"DHS",2003,9,6,3,197.3,51.8,102.8,42.7,0,8,8,0,8,8,8,0,0,0,8,560.6,8,8,560.6,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,822,0
"Philippines","PH2003DHS",17.2,"Contraceptive method","Withdrawal",5.6,1.8,2.8,5.7,2.3,8.3,43.9,11.1,1303,13,0,1,2003,"DHS",2003,9,6,3,427.4,96.4,224.1,106.8,0,18.1,18.1,0,18.1,18.1,18.1,0,0,0,18.1,18.1,731,18.1,731,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1303,0
"Philippines","PH2003DHS",13.3,"Contraceptive method","Other traditional methods",5.7,0,2.5,3,4.2,7.3,36,11.3,77,14,0,1,2003,"DHS",2003,9,6,3,19,4.4,10.2,4.4,0,1.1,1.1,0,1.1,1.1,1.1,0,0,0,1.1,1.1,1.1,49.3,49.3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,77,0
"Pakistan","PK2017DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,438,2,1,0,2017,"DHS",2017,7,5,2,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,438,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,438,0
"Pakistan","PK2017DHS",7,"Contraceptive method","Pill",6.2,6.1,17.8,5.3,3.7,1,47.2,7.3,423,6,1,0,2017,"DHS",2017,7,5,2,168.8,52,29.6,87.1,0,5.1,5.1,0,5.1,223.3,5.1,0,0,0,0,5.1,5.1,0,223.3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,423,0
"Pakistan","PK2017DHS",3.3,"Contraceptive method","IUD",1.3,0.5,16.7,0,1.1,0,22.9,6.5,382,3,1,0,2017,"DHS",2017,7,5,2,62.6,6.9,12.6,43.2,0,4.1,294.5,0,4.1,4.1,4.1,0,0,0,0,4.1,4.1,0,294.5,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,382,0
"Pakistan","PK2017DHS",2.7,"Contraceptive method","Injectables",7.6,5,26.6,1.2,2.6,1.1,46.8,5.4,663,5,1,0,2017,"DHS",2017,7,5,2,274.5,83.5,17.9,173,0,6,6,0,352.7,6,6,0,0,0,0,6,6,0,352.7,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,663,0
"Pakistan","PK2017DHS",6.2,"Contraceptive method","Condom",13.9,5.2,2.3,0.9,1.7,2.9,33.2,2.1,1752,7,1,0,2017,"DHS",2017,7,5,2,544.9,334.6,108.6,101.6,0,6.1,6.1,0,6.1,6.1,1170.3,0,0,0,0,6.1,6.1,0,1170.3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1752,0
"Pakistan","PK2017DHS",3,"Contraceptive method","Periodic abstinence",23.5,3.8,0,2.1,0,0,32.4,2.1,163,12,0,1,2017,"DHS",2017,7,5,2,49.4,44.5,4.9,0,0,0.6,0.6,0,0.6,0.6,0.6,0,0,0,0,110.2,0.6,0,110.2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,163,0
"Pakistan","PK2017DHS",5.8,"Contraceptive method","Withdrawal",11.5,2.7,0.3,2.5,0,1.4,24.2,2.2,1175,13,0,1,2017,"DHS",2017,7,5,2,258.5,166.8,68.2,23.5,0,4.3,4.3,0,4.3,4.3,4.3,0,0,0,0,4.3,890.6,0,890.6,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1175,0
"Paraguay","PY1990DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,161,2,1,0,1990,"DHS",1990,9,6,3,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,161,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,161,0
"Paraguay","PY1990DHS",2.7,"Contraceptive method","Pill",7.2,1.3,31.3,0.8,3,13.7,60,30.4,1492,6,1,0,1990,"DHS",1990,9,6,3,441.6,126.8,40.3,274.5,0,56.7,56.7,0,56.7,596.8,56.7,0,0,0,56.7,56.7,56.7,56.7,596.8,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1492,0
"Paraguay","PY1990DHS",2.2,"Contraceptive method","IUD",0.8,0,8.8,0.2,2.8,0.8,15.5,7.3,257,3,1,0,1990,"DHS",1990,9,6,3,21.1,2.1,5.7,13.4,0,2.3,217.2,0,2.3,2.3,2.3,0,0,0,2.3,2.3,2.3,2.3,217.2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,257,0
"Paraguay","PY1990DHS",7.9,"Contraceptive method","Injectables",8.3,4,33.6,2.4,3.6,11.4,71.2,35.2,812,5,1,0,1990,"DHS",1990,9,6,3,292.3,99.9,64.1,128.3,0,35.7,35.7,0,233.9,35.7,35.7,0,0,0,35.7,35.7,35.7,35.7,233.9,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,812,0
"Paraguay","PY1990DHS",4.2,"Contraceptive method","Condom",5,1.4,5.1,11.5,7.8,37.1,72.2,57.6,291,7,1,0,1990,"DHS",1990,9,6,3,42.5,18.6,12.2,11.6,0,21,21,0,21,21,80.9,0,0,0,21,21,21,21,80.9,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,291,0
"Paraguay","PY1990DHS",8.6,"Contraceptive method","Other modern methods",4.5,0,6.3,14.3,20.3,29.1,83.1,63.1,79,11,1,0,1990,"DHS",1990,9,6,3,15.8,3.6,6.8,5.5,0,6.2,6.2,0,6.2,6.2,6.2,0,0,0,13.4,6.2,6.2,6.2,13.4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,79,0
"Paraguay","PY1990DHS",18.5,"Contraceptive method","Periodic abstinence",4.2,4,0.3,13.9,0.5,9.7,51.1,24.3,533,12,0,1,1990,"DHS",1990,9,6,3,142.8,43.7,98.6,0.5,0,16.2,16.2,0,16.2,16.2,16.2,0,0,0,16.2,260.6,16.2,16.2,260.6,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,533,0
"Paraguay","PY1990DHS",10.6,"Contraceptive method","Withdrawal",1.3,5.6,4.3,8.7,3.1,9.4,43,18.3,184,13,0,1,1990,"DHS",1990,9,6,3,45.4,12.7,19.5,13.2,0,4.2,4.2,0,4.2,4.2,4.2,0,0,0,4.2,4.2,104.9,4.2,104.9,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,184,0
"Paraguay","PY1990DHS",19.3,"Contraceptive method","Other traditional methods",6.4,2.4,5.7,5.4,6.8,17.1,63.3,26.9,694,14,0,1,1990,"DHS",1990,9,6,3,252.6,61.1,133.9,57.6,0,23.3,23.3,0,23.3,23.3,23.3,0,0,0,23.3,23.3,23.3,254.7,254.7,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,694,0
"Rwanda","RW2015DHS",4.2,"Contraceptive method","Pill",4.4,2.7,16.9,9,2,2.3,41.5,21,1402,6,1,0,2015,"DHS",2015,6,4,2,287.4,99.5,58.9,129,0,0,0,58.9,58.9,820.2,58.9,0,0,0,0,58.9,58.9,0,820.2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1402,0
"Rwanda","RW2015DHS",1.7,"Contraceptive method","Injectables",4.3,2.4,13.7,3.2,0.5,1.6,27.5,8.5,3548,5,1,0,2015,"DHS",2015,6,4,2,674.1,237.7,60.3,376.1,0,0,0,60.3,2572.3,60.3,60.3,0,0,0,0,60.3,60.3,0,2572.3,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3548,0
"Rwanda","RW2015DHS",0.3,"Contraceptive method","Implants",0.6,0,2.1,0,0,0.1,3.1,0.7,758,4,1,0,2015,"DHS",2015,6,4,2,18.2,4.5,2.3,11.4,0,0,0,734.5,1.1,1.1,1.1,0,0,0,0,1.1,1.1,0,734.5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,758,0
"Rwanda","RW2015DHS",5.8,"Contraceptive method","Condom",4.6,3.8,0.4,9.4,2.8,10.6,37.3,14.8,391,7,1,0,2015,"DHS",2015,6,4,2,88,32.8,22.7,32.5,0,0,0,11.6,11.6,11.6,245.2,0,0,0,0,11.6,11.6,0,245.2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,391,0
"Rwanda","RW2015DHS",12.5,"Contraceptive method","Periodic abstinence",4.8,0,0,4.9,0.9,1.8,24.9,7,266,12,0,1,2015,"DHS",2015,6,4,2,47.6,12.8,33.2,1.6,0,0,0,3.7,3.7,3.7,3.7,0,0,0,0,199.8,3.7,0,199.8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,266,0
"Rwanda","RW2015DHS",13.2,"Contraceptive method","Withdrawal",5.1,1,0,5.9,1.9,2.4,29.4,7.5,310,13,0,1,2015,"DHS",2015,6,4,2,67.9,18.9,40.9,8.1,0,0,0,4.7,4.7,4.7,4.7,0,0,0,0,4.7,218.9,0,218.9,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,310,0
"Sierra Leone","SL2013DHS",3.3,"Contraceptive method","Pill",5.4,0.2,10.2,2.3,2.4,2.6,26.4,4.8,1272,6,1,0,2013,"DHS",2013,7,6,1,274.8,71.2,42,161.5,0,0,0,10.2,10.2,936.2,10.2,10.2,0,0,10.2,0,0,10.2,936.2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1272,0
"Sierra Leone","SL2013DHS",1,"Contraceptive method","Injectables",4.2,0.7,14.3,1.4,1,2.2,24.9,4.1,2131,5,1,0,2013,"DHS",2013,7,6,1,443.2,104.4,21.3,317.5,0,0,0,14.6,1600.4,14.6,14.6,14.6,0,0,14.6,0,0,14.6,1600.4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2131,0
"Sierra Leone","SL2013DHS",0.2,"Contraceptive method","Implants",1.2,0,6.1,0,0.6,0.8,8.8,1.5,714,4,1,0,2013,"DHS",2013,7,6,1,52.1,8.6,1.4,42.1,0,0,0,651.2,1.8,1.8,1.8,1.8,0,0,1.8,0,0,1.8,651.2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,714,0
"Sierra Leone","SL2013DHS",3,"Contraceptive method","Condom",12,0.7,2.6,6,9,9,42.4,17.6,162,7,1,0,2013,"DHS",2013,7,6,1,40.2,20.6,4.9,14.7,0,0,0,4.8,4.8,4.8,93.3,4.8,0,0,4.8,0,0,4.8,93.3,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,162,0
"Sierra Leone","SL2013DHS",0.7,"Contraceptive method","Lactational amenorrhea",0.6,4.5,0.7,1.9,0,19.4,27.8,3.5,205,9,1,0,2013,"DHS",2013,7,6,1,49.8,10.5,1.4,37.9,0,0,0,1.2,1.2,1.2,1.2,148,0,0,1.2,0,0,1.2,148,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,205,0
"Sierra Leone","SL2013DHS",0,"Contraceptive method","Other modern methods",6.3,0,4.3,5.9,0,0,16.6,5.9,128,11,1,0,2013,"DHS",2013,7,6,1,13.7,8.1,0,5.6,0,0,0,1.3,1.3,1.3,1.3,1.3,0,0,106.8,0,0,1.3,106.8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,128,0
"Sierra Leone","SL2013DHS",6.1,"Contraceptive method","Other traditional methods",0.6,1.5,2.3,0.4,0,3.2,14,1.9,245,14,0,1,2013,"DHS",2013,7,6,1,29.6,5.1,14.9,9.6,0,0,0,0.8,0.8,0.8,0.8,0.8,0,0,0.8,0,0,210.7,210.7,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,245,0
"Senegal","SN2017DHS",2.4,"Contraceptive method","Pill",9,14.8,10.9,1.9,1.9,6.6,47.5,4.6,1226,6,1,0,2017,"DHS",2017,7,6,1,526,291.8,29.4,204.7,0,0,9.4,9.4,9.4,643.6,9.4,0,0,0,9.4,0,0,9.4,643.6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1226,0
"Senegal","SN2017DHS",1,"Contraceptive method","IUD",1,0,4.4,0,0.3,1.8,8.4,1,255,3,1,0,2017,"DHS",2017,7,6,1,18.9,2.5,2.5,13.8,0,0,233.6,0.4,0.4,0.4,0.4,0,0,0,0.4,0,0,0.4,233.6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,255,0
"Senegal","SN2017DHS",0.1,"Contraceptive method","Injectables",7.9,6.2,17.3,1.4,1.2,6,40.2,4.7,2339,5,1,0,2017,"DHS",2017,7,6,1,830.3,329.8,2.3,498.2,0,0,18.3,18.3,1398.7,18.3,18.3,0,0,0,18.3,0,0,18.3,1398.7,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2339,0
"Senegal","SN2017DHS",0.2,"Contraceptive method","Implants",1.8,0.5,5.8,0.1,0.2,1.9,10.5,1.9,1195,4,1,0,2017,"DHS",2017,7,6,1,102.8,27.5,2.4,72.9,0,0,3.8,1069.5,3.8,3.8,3.8,0,0,0,3.8,0,0,3.8,1069.5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1195,0
"Senegal","SN2017DHS",1.4,"Contraceptive method","Condom",5.8,22.6,1.4,6.9,1.1,6.4,45.7,9.6,305,7,1,0,2017,"DHS",2017,7,6,1,110.1,86.6,4.3,19.2,0,0,4.9,4.9,4.9,4.9,165.6,0,0,0,4.9,0,0,4.9,165.6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,305,0
"Senegal","SN2017DHS",0,"Contraceptive method","Other modern methods",0,0,0,0,0,0,0,0,100,11,1,0,2017,"DHS",2017,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,100,0
"Senegal","SN2017DHS",2.6,"Contraceptive method","Other traditional methods",6.9,0.5,1.7,0,0,3.6,15.1,0,209,14,0,1,2017,"DHS",2017,7,6,1,31.6,15.5,5.4,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,177.4,177.4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,209,0
"Tajikistan","TJ2017DHS",0.9,"Contraceptive method","Pill",12.9,21.3,13.5,1.9,3.6,0.6,54.7,3.8,264,6,1,0,2017,"DHS",2017,7,6,1,134.4,90.3,2.4,41.7,0,0,1.7,0,1.7,119.6,1.7,1.7,0,0,1.7,0,1.7,0,119.6,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,264,0
"Tajikistan","TJ2017DHS",0.7,"Contraceptive method","IUD",2.6,3.4,8.7,0.2,0.4,1,17,1,1288,3,1,0,2017,"DHS",2017,7,6,1,206.1,77.3,9,119.8,0,0,1069,0,2.1,2.1,2.1,2.1,0,0,2.1,0,2.1,0,1069,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1288,0
"Tajikistan","TJ2017DHS",1.1,"Contraceptive method","Injectables",5.4,7.4,21.3,5.4,4.9,1.3,47,2.4,142,5,1,0,2017,"DHS",2017,7,6,1,63.3,18.2,1.6,43.6,0,0,0.6,0,75.3,0.6,0.6,0.6,0,0,0.6,0,0.6,0,75.3,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,142,0
"Tajikistan","TJ2017DHS",1.7,"Contraceptive method","Condom",7.2,9.9,1.6,6.6,3.8,4.7,35.6,2.5,403,7,1,0,2017,"DHS",2017,7,6,1,133.4,68.9,6.9,57.6,0,0,1.7,0,1.7,1.7,259.5,1.7,0,0,1.7,0,1.7,0,259.5,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,403,0
"Tajikistan","TJ2017DHS",2.4,"Contraceptive method","Lactational amenorrhea",24.4,1.1,9.1,7.9,1.3,1.2,47.4,8.8,179,9,1,0,2017,"DHS",2017,7,6,1,69.1,45.6,4.3,19.2,0,0,2.6,0,2.6,2.6,2.6,94.2,0,0,2.6,0,2.6,0,94.2,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,179,0
"Tajikistan","TJ2017DHS",0,"Contraceptive method","Other modern methods",0,0,0,0,0,0,0,0,58,11,1,0,2017,"DHS",2017,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,58,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,58,0
"Tajikistan","TJ2017DHS",3.9,"Contraceptive method","Withdrawal",4.5,6,0,6.3,1.5,6,28.1,8.5,151,13,0,1,2017,"DHS",2017,7,6,1,29.6,15.9,5.9,7.9,0,0,2.1,0,2.1,2.1,2.1,2.1,0,0,2.1,0,108.6,0,108.6,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,151,0
"Timor-Leste","TL2016DHS",1.4,"Contraceptive method","Pill",20,1.3,15.6,3.6,0.9,1.2,44.1,5.1,295,6,1,0,2016,"DHS",2016,5,4,1,115,62.8,4.1,48.1,0,0,3.8,3.8,3.8,164.9,0,0,0,0,0,0,0,3.8,164.9,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,295,0
"Timor-Leste","TL2016DHS",1.7,"Contraceptive method","IUD",3.7,0.4,8.1,1.7,0,1.4,17.2,1.9,140,3,1,0,2016,"DHS",2016,5,4,1,21.4,5.7,2.4,13.3,0,0,115.9,0.7,0.7,0.7,0,0,0,0,0,0,0,0.7,115.9,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,140,0
"Timor-Leste","TL2016DHS",0.4,"Contraceptive method","Injectables",16.3,0.5,14.9,0.6,0.7,1.4,34.7,2.2,1425,5,1,0,2016,"DHS",2016,5,4,1,463.1,239.4,5.7,218,0,0,7.8,7.8,930.5,7.8,0,0,0,0,0,0,0,7.8,930.5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1425,0
"Timor-Leste","TL2016DHS",0,"Contraceptive method","Implants",7.9,0.1,5.8,0.4,0,0.1,14.3,0.7,531,4,1,0,2016,"DHS",2016,5,4,1,72.2,42.5,0,29.7,0,0,0.9,455.1,0.9,0.9,0,0,0,0,0,0,0,0.9,455.1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,531,0
"Timor-Leste","TL2016DHS",0,"Contraceptive method","Other traditional methods",0,0,0,0,0,0,0,0,231,14,0,1,2016,"DHS",2016,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,231,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,231,0
"Turkmenistan","TM2000DHS",6.6,"Contraceptive method","Pill",12.3,4.2,27,8.5,6.4,7.9,72.8,26.6,164,6,1,0,2000,"DHS",2000,7,5,2,75.8,27.1,10.8,37.9,0,0,7.3,0,0,44.6,7.3,7.3,0,0,7.3,0,7.3,7.3,44.6,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,164,0
"Turkmenistan","TM2000DHS",0.8,"Contraceptive method","IUD",3,0.2,6.6,0.3,0,0.8,11.7,1.9,1688,3,1,0,2000,"DHS",2000,7,5,2,165.4,54,13.5,97.9,0,0,1490.5,0,0,5.3,5.3,5.3,0,0,5.3,0,5.3,5.3,1490.5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1688,0
"Turkmenistan","TM2000DHS",2.3,"Contraceptive method","Condom",16.9,1.5,0,12.9,6.9,17.9,58.5,27.9,194,7,1,0,2000,"DHS",2000,7,5,2,59.4,35.7,4.5,19.2,0,0,9,0,0,9,80.5,9,0,0,9,0,9,9,80.5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,194,0
"Turkmenistan","TM2000DHS",0.6,"Contraceptive method","Lactational amenorrhea",0.5,0.1,0,2.3,0,81.2,84.6,22.3,3218,9,1,0,2000,"DHS",2000,7,5,2,2004.8,19.3,19.3,1966.2,0,0,119.6,0,0,119.6,119.6,495.6,0,0,119.6,0,119.6,119.6,495.6,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3218,0
"Turkmenistan","TM2000DHS",0,"Contraceptive method","Other modern methods",0,0,0,42.9,0,14.7,57.5,1.1,175,11,1,0,2000,"DHS",2000,7,5,2,98.7,0,0,98.7,0,0,0.3,0,0,0.3,0.3,0.3,0,0,74.4,0,0.3,0.3,74.4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,175,0
"Turkmenistan","TM2000DHS",12,"Contraceptive method","Withdrawal",3.4,0.8,0,4.5,0.3,22.7,43.6,8.7,421,13,0,1,2000,"DHS",2000,7,5,2,146.9,17.7,50.5,78.7,0,0,6.1,0,0,6.1,6.1,6.1,0,0,6.1,0,237.4,6.1,237.4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,421,0
"Turkmenistan","TM2000DHS",16,"Contraceptive method","Other traditional methods",6.3,0,0,12.7,0,10.1,45.1,12.7,281,14,0,1,2000,"DHS",2000,7,5,2,91,17.7,45,28.4,0,0,5.9,0,0,5.9,5.9,5.9,0,0,5.9,0,5.9,154.3,154.3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,281,0
"Turkey","TR2003DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,221,2,1,0,2003,"DHS",2003,10,7,3,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,221,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,221,0
